연월,종목명,종목코드,시장아이디,종가,최고가(종가),최저가(종가),표준편차,첨도,공왜도,베타,Amihud,Amivest,Zeros,거래량_합계,거래량_일평균,거래대금_합계,거래대금_일평균
"2021/12","메리츠화재","000060","STK","33550","33550","30050","1.779134","0.29197",,,"0.000182532","336897.8995","9.090909","4601046","209138","147760303100","6716377414"
"2021/12","한화손해보험","000370","STK","3710","3860","3580","1.487155","0.30122",,,"0.000961313","447694.6409","9.090909","6330593","287754","23584397405","1072018064"
"2021/12","대한제분","001130","STK","154500","158000","149500","1.357826","3.817247",,,"0.002621571","1366.0534","40.909091","35457","1612","5412982500","246044659"
"2021/12","KCC","002380","STK","315000","325000","296000","2.243259","3.454702",,,"0.000127005","31278.2754","4.545455","878980","39954","274277852000","12467175091"
"2021/12","진흥기업우B","002785","STK","5930","6300","5540","2.021363","1.493688",,,"0.203594689","1614.7839","9.090909","39277","1785","237356730","10788942"
"2021/12","코리안리","003690","STK","9250","9650","9210","1.191098","10.264257",,,"0.000246184","936598.4318","4.545455","6119176","278144","58126210200","2642100464"
"2021/12","이수페타시스","007660","STK","7310","7310","5000","4.308017","6.187298",,,"0.000186601","2700732.9864","0","70931371","3224153","412829484190","18764976554"
"2021/12","참엔지니어링","009310","STK","1280","1280","1125","1.58056","0.228734",,,"0.005115443","273486.8841","9.090909","9579206","435418","11981113320","544596060"
"2021/12","한창제지","009460","STK","2050","2090","1940","1.344026","7.841505",,,"0.001722529","299600.6337","18.181818","4753396","216063","9621521945","437341907"
"2021/12","HMM","011200","STK","26900","28800","24850","3.460243","-0.359775",,,"0.000028743","1708854.2279","0","82349382","3743154","2231949713550","101452259707"
"2021/12","한농화성","011500","STK","16300","17050","15450","2.260628","1.966496",,,"0.000602918","175244.0882","4.545455","3789863","172267","61024451300","2773838695"
"2021/12","이스타코","015020","STK","3110","3110","2700","3.548522","-0.13232",,,"0.001592532","444915.3026","0","14776547","671661","43620504910","1982750223"
"2021/12","코웨이","021240","STK","74400","78200","70400","1.707234","-0.023241",,,"0.000116202","231623.374","4.545455","3080405","140018","232687333630","10576696983"
"2021/12","KH 필룩스","033180","STK","2615","2775","2480","1.962712","-0.734919",,,"0.000854788","601423.9608","9.090909","16963006","771046","44568786870","2025853949"
"2021/12","유니온머티리얼","047400","STK","3175","3230","2795","2.39511","2.667634",,,"0.000686938","1023391.1234","4.545455","40422435","1837383","129109679785","5868621808"
"2021/12","KC코트렐","119650","STK","6170","6280","5730","1.190986","-0.530962",,,"0.002942501","106794.3827","4.545455","1422882","64676","8667853260","393993330"
"2021/12","한국화장품","123690","STK","8710","8940","8270","1.117157","0.3358",,,"0.006660076","38383.9378","0","337953","15362","2934323900","133378359"
"2021/12","PI첨단소재","178920","STK","55100","55100","45750","2.287096","1.873603",,,"0.000141662","237162.338","4.545455","5780834","262765","294817945200","13400815691"
"2021/12","세아제강지주","003030","STK","103000","114000","101500","2.282865","4.621182",,,"0.00124676","8900.959","9.090909","244430","11110","26067813700","1184900623"
"2021/12","대한항공","003490","STK","29350","29950","27400","1.549758","-0.663909",,,"0.000030458","1255120.536","9.090909","30561038","1389138","884597887300","40208994877"
"2021/12","한국석유","004090","STK","11300","11500","10550","1.444123","-0.747967",,,"0.00349271","34144.3137","9.090909","924469","42021","10500703550","477304707"
"2021/12","DRB동일","004840","STK","5260","5300","4845","1.369408","2.840604",,,"0.020953438","16351.6207","13.636364","240267","10921","1216021700","55273714"
"2021/12","호텔신라우","008775","STK","76700","76700","70800","1.189916","1.580306",,,"0.004188866","4826.339","13.636364","55600","2527","4141113000","188232409"
"2021/12","세아특수강","019440","STK","15750","16350","15600","1.159587","5.315733",,,"0.007953282","7701.9093","18.181818","129705","5896","2083226900","94692132"
"2021/12","한미글로벌","053690","STK","12150","12300","10700","1.766785","1.675234",,,"0.00113846","97121.908","18.181818","2362955","107407","28059268000","1275421273"
"2021/12","아모레퍼시픽우","090435","STK","73200","74400","63700","1.561632","0.312032",,,"0.001302174","12834.7188","22.727273","293081","13322","20763683200","943803782"
"2021/12","비상교육","100220","STK","7800","8150","7210","2.10464","8.957786",,,"0.00311292","69737.7543","13.636364","1472995","66954","11747610890","533982313"
"2021/12","코스맥스","192820","STK","87400","105500","85200","3.562025","7.371232",,,"0.000130595","125013.7764","9.090909","2992822","136037","282107142300","12823051923"
"2021/12","현대코퍼레이션홀딩스","227840","STK","11900","12450","11550","1.159452","2.538491",,,"0.004052467","22857.2414","18.181818","373944","16997","4518183100","205371959"
"2021/12","일동제약","249420","STK","33600","37500","16450","10.590873","1.406591",,,"0.000161603","5884498.738","4.545455","98150066","4461367","2841164240000","129143829091"
"2021/12","현대일렉트릭","267260","STK","19900","23050","19900","2.014454","-1.143086",,,"0.00045379","114550.8997","4.545455","4495820","204355","94718715450","4305396157"
"2021/12","쿠쿠홈시스","284740","STK","39200","39850","37550","1.273958","-0.328015",,,"0.000570975","59064.0989","0","1049662","47712","40287275000","1831239773"
"2021/12","티와이홀딩스","363280","STK","28200","28200","23850","1.854801","0.656404",,,"0.000643303","86084.1569","13.636364","1556513","70751","40968587150","1862208507"
"2021/12","롯데하이마트","071840","STK","25150","27000","24650","2.1377","0.82329",,,"0.001001347","65188.3238","4.545455","1608443","73111","41370011900","1880455086"
"2021/12","금호타이어","073240","STK","4610","4620","4025","1.934223","-0.577211",,,"0.000909545","574575.2744","0","9472124","430551","42076877885","1912585358"
"2021/12","시디즈","134790","STK","61300","62600","58900","1.03446","-0.130477",,,"0.006972622","4122.2552","18.181818","51148","2325","3104328300","141105832"
"2021/12","BNK금융지주","138930","STK","8400","8950","8140","1.785562","7.062858",,,"0.000106197","1858960.259","4.545455","27519531","1250888","238561183160","10843690144"
"2021/12","조광페인트","004910","STK","8770","8890","7920","1.318459","0.070926",,,"0.003265185","50133.7263","9.090909","981565","44617","8400351630","381834165"
"2021/12","녹십자","006280","STK","218000","237000","217000","1.53184","0.109082",,,"0.000094794","74225.2149","9.090909","1054999","47955","238787372500","10853971477"
"2021/12","미래에셋증권우","006805","STK","5660","5900","5460","1.052286","1.181408",,,"0.008979198","26977.864","9.090909","426242","19375","2466362040","112107365"
"2021/12","LG이노텍","011070","STK","364000","368000","283000","3.977707","0.929533",,,"0.000015672","574666.6563","4.545455","11855887","538904","3790526721000","172296669136"
"2021/12","아센디오","012170","STK","1370","1515","1300","2.267917","0.480229",,,"0.002398201","478516.2176","4.545455","11388975","517681","15783282830","717421947"
"2021/12","한솔케미칼","014680","STK","305500","321500","293500","1.762585","-0.292525",,,"0.000101659","58245.1753","9.090909","941110","42778","290188364910","13190380223"
"2021/12","SK텔레콤","017670","STK","57900","62700","54600","1.984077","2.094265",,,"0.00001797","2248515.246","4.545455","25553956","1161543","1478921748189","67223715827"
"2021/12","티에이치엔","019180","STK","4370","4450","3920","2.433893","-0.788089",,,"0.001755131","153997.8015","4.545455","5841532","265524","24492304015","1113286546"
"2021/12","강원랜드","035250","STK","24050","24750","22650","1.613971","1.243476",,,"0.000071703","745770.5037","22.727273","14358184","652645","342574521800","15571569173"
"2021/12","메타랩스","090370","STK","939","957","897","1.397113","-0.781679",,,"0.009914969","256666.1002","9.090909","3211438","145974","2991723420","135987428"
"2021/12","CJ제일제당","097950","STK","387500","402500","350500","1.68471","0.016787",,,"0.000071554","52054.0593","4.545455","931348","42334","356088813000","16185855136"
"2021/12","화인베스틸","133820","STK","3045","3045","2820","1.882657","2.340215",,,"0.004983669","154892.9481","9.090909","1946114","88460","5788985295","263135695"
"2021/12","SK디앤디","210980","STK","31750","32100","28250","2.015701","6.268444",,,"0.00155824","734427.7372","13.636364","8131500","369614","300408450270","13654929558"
"2021/12","카카오페이","377300","STK","174500","208500","167500","3.508325","0.31086",,,"0.000034841","361593.1851","0","13646290","620286","2659001438468","120863701749"
"2021/12","삼성화재우","000815","STK","159000","176500","159000","1.660651","12.751104",,,"0.000440355","20266.4574","27.272727","266226","12101","45526406000","2069382091"
"2021/12","유화증권우","003465","STK","2690","2810","2690","0.910486","0.040167",,,"0.15328867","5775.3752","18.181818","75401","3427","205334750","9333398"
"2021/12","대신증권","003540","STK","18650","21400","18650","2.711297","5.08461",,,"0.0003949","237230.3643","4.545455","4404829","200220","90363152700","4107416032"
"2021/12","SG세계물산","004060","STK","684","727","628","2.648152","5.386442",,,"0.002680211","902394.1415","9.090909","32157540","1461706","22265074312","1012048832"
"2021/12","일양약품","007570","STK","28050","30550","27300","2.116476","2.339885",,,"0.000418265","152313.6945","4.545455","3124484","142022","90781108650","4126414030"
"2021/12","CJ씨푸드1우","011155","STK","36850","38700","36300","1.709204","4.86295",,,"0.083128944","929.8416","22.727273","16070","730","610943950","27770180"
"2021/12","삼성물산","028260","STK","119000","119500","110000","1.667747","1.192418",,,"0.000031327","287099.6743","18.181818","7253485","329704","842797017730","38308955351"
"2021/12","KTcs","058850","STK","2585","2640","2400","1.210714","0.26942",,,"0.003559994","153759.7107","4.545455","2197529","99888","5544043035","252001956"
"2021/12","TBH글로벌","084870","STK","2255","2500","2160","3.670692","1.455522",,,"0.015970373","48155.2504","0","2125988","96636","5009720345","227714561"
"2021/12","한화생명","088350","STK","2935","3120","2820","1.633838","2.795035",,,"0.000144065","4212204.673","9.090909","43812137","1991461","131505820115","5977537278"
"2021/12","솔루스첨단소재","336370","STK","89300","98500","81500","2.670742","-0.040068",,,"0.00005615","419499.8229","4.545455","8758285","398104","782791215500","35581418886"
"2021/12","JW중외제약2우B","001067","STK","60500","60600","57700","1.435748","3.963329",,,"0.077305838","847.6234","18.181818","8648","393","516919300","23496332"
"2021/12","넥센타이어1우B","002355","STK","3265","3325","3020","1.196104","1.557839",,,"0.026272027","23259.9899","9.090909","358057","16275","1162242990","52829227"
"2021/12","미래에셋증권2우B","00680K","STK","4635","4845","4635","0.981252","5.749799",,,"0.000616715","865689.7064","4.545455","5728779","260399","27316388985","1241654045"
"2021/12","계룡건설","013580","STK","32600","35350","32600","1.496205","-0.172603",,,"0.000621777","79185.1182","4.545455","1293687","58804","43715970150","1987089552"
"2021/12","신풍제약우","019175","STK","40000","44550","39000","2.614242","1.538783",,,"0.002104963","23440.2342","9.090909","508562","23116","21662497350","984658970"
"2021/12","대상홀딩스","084690","STK","9700","9900","8950","1.182595","-0.601558",,,"0.002472466","94687.2866","0","1070731","48670","10169005720","462227533"
"2021/12","GKL","114090","STK","13150","13250","11950","1.677634","-0.495831",,,"0.000479329","220003.1378","4.545455","4757645","216257","60552857500","2752402614"
"2021/12","대성에너지","117580","STK","9150","10200","7380","7.463055","8.603891",,,"0.000915315","454410.7692","0","53819779","2446354","504871755120","22948716142"
"2021/12","동일고무벨트","163560","STK","7530","7530","6880","1.186015","1.368078",,,"0.010722074","22443.2045","4.545455","218663","9939","1569534310","71342469"
"2021/12","드림텍","192650","STK","12100","12100","9580","2.195084","2.142118",,,"0.000514192","197429.1022","13.636364","8419618","382710","91433248160","4156056735"
"2021/12","금호에이치티","214330","STK","2115","2315","2025","2.325212","9.238191",,,"0.000305132","1622060.8733","13.636364","48982698","2226486","108923762830","4951080129"
"2021/12","HDC랩스","039570","STK","12200","12950","11350","2.172106","0.156169",,,"0.005135374","30870.8805","9.090909","845317","38424","10473510000","476068636"
"2021/12","LIG넥스원","079550","STK","68600","68600","55700","3.0635","0.316346",,,"0.000107613","213276.0743","4.545455","7841643","356438","488694293200","22213376964"
"2021/12","휠라홀딩스","081660","STK","35850","37300","33850","2.057245","1.237842",,,"0.000099166","448888.742","4.545455","8465985","384818","302692664650","13758757484"
"2021/12","HDC현대EP","089470","STK","5950","6010","5340","1.356581","-0.71871",,,"0.002658665","63835.8253","9.090909","1813387","82427","10440614340","474573379"
"2021/12","LF","093050","STK","17250","17750","16800","1.1068","-0.388107",,,"0.001045336","63328.0312","13.636364","1286975","58499","22227155700","1010325259"
"2021/12","코오롱플라스틱","138490","STK","13000","13850","12050","3.253003","0.521802",,,"0.00030837","409050.9805","0","14831790","674172","193701900950","8804631861"
"2021/12","덴티움","145720","STK","69800","70200","55700","3.790279","3.802406",,,"0.000413478","68830.9315","4.545455","1901950","86452","124745016500","5670228023"
"2021/12","한진칼우","18064K","STK","34500","37300","32300","2.408316","0.276396",,,"0.032725628","1489.3967","9.090909","42662","1939","1479147150","67233961"
"2021/12","세아제강","306200","STK","95600","99200","95000","1.193555","1.711855",,,"0.002205197","12344.2789","0","91901","4177","8916701800","405304627"
"2021/12","이지스레지던스리츠","350520","STK","5220","5340","5220","0.552705","3.405598",,,"0.001354021","65161.2107","45.454545","1023788","46536","5411572990","245980590"
"2021/12","두산","000150","STK","118000","123500","108500","2.642029","-0.398723",,,"0.000249192","47495.4328","4.545455","1585865","72085","183097556000","8322616182"
"2021/12","롯데손해보험","000400","STK","1620","1680","1570","1.09747","-1.082752",,,"0.003564172","268154.5739","9.090909","4469320","203151","7238297510","329013523"
"2021/12","종근당홀딩스","001630","STK","76500","78000","70300","1.846006","0.094146",,,"0.003060651","6872.3908","0","192255","8739","14546234700","661192486"
"2021/12","서울식품","004410","STK","330","330","288","2.685219","4.15748",,,"0.000853622","5019597.0008","0","160760806","7307309","51347687676","2333985803"
"2021/12","롯데지주우","00499K","STK","47400","47800","44400","1.64307","0.916329",,,"0.104841364","261.7201","9.090909","20654","939","936436350","42565289"
"2021/12","STX","011810","STK","4100","4100","3780","2.069435","4.942923",,,"0.003847745","137641.7703","4.545455","4976120","226187","20922933575","951042435"
"2021/12","NAVER","035420","STK","378500","402000","373000","1.382891","-0.194818",,,"0.00000682","556828.0574","4.545455","9659960","439089","3736931314616","169860514301"
"2021/12","대웅제약","069620","STK","148000","152500","138500","1.806853","0.416072",,,"0.000236092","51631.2444","9.090909","833571","37890","122619906098","5573632095"
"2021/12","씨에스윈드","112610","STK","65700","65700","57200","1.912529","-0.029135",,,"0.000115821","215666.6755","0","4856713","220760","300489026400","13658592109"
"2021/12","에이리츠","140910","STK","8840","9610","8770","1.188117","0.804457",,,"0.008037107","31274.6555","9.090909","289375","13153","2654002970","120636499"
"2021/12","DL건설","001880","STK","27150","27500","25450","1.350211","3.708563",,,"0.002012911","23717.0068","13.636364","331611","15073","8914601100","405209141"
"2021/12","대유에이텍","002880","STK","1295","1400","1230","2.319504","-1.131773",,,"0.00112253","1191139.6277","4.545455","41837828","1901719","54701582650","2486435575"
"2021/12","에이프로젠제약","003060","STK","905","905","841","1.541335","7.95201",,,"0.001252701","1446364.2901","22.727273","17443881","792904","15259506862","693613948"
"2021/12","한화투자증권우","003535","STK","13300","14250","12700","2.404975","4.336551",,,"0.003988237","23036.9295","9.090909","836980","38045","11598712900","527214223"
"2021/12","대한해운","005880","STK","2640","2665","2370","1.756702","-0.392316",,,"0.000531999","1234774.7755","4.545455","21884327","994742","56192457465","2554202612"
"2021/12","코리아써우","007815","STK","8760","8760","7560","1.856399","1.684215",,,"0.010489846","24057.1483","0","582725","26488","4775274410","217057928"
"2021/12","무림페이퍼","009200","STK","2500","2535","2375","1.230159","-0.27618",,,"0.004981565","115473.1316","13.636364","1998272","90831","4973731750","226078716"
"2021/12","한온시스템","018880","STK","13450","14000","13200","2.115486","3.690339",,,"0.000108139","761524.2983","18.181818","20448614","929482","281198980655","12781771848"
"2021/12","부국철강","026940","STK","4265","4280","3895","1.357223","0.156727",,,"0.002371565","127760.6145","4.545455","2545122","115687","10556533755","479842443"
"2021/12","제일기획","030000","STK","22850","24150","21550","1.623077","-0.385021",,,"0.000216331","330968.6468","4.545455","5811264","264148","132727890050","6033085911"
"2021/12","비케이탑스","030790","STK","3690","4870","2710","11.102257","1.270455",,,"0.003273606","210327.9755","4.545455","52695674","2395258","220281653620","10012802437"
"2021/12","유나이티드제약","033270","STK","47350","51000","46600","1.886787","-0.694827",,,"0.000230156","166880.5699","0","3226072","146640","157609981100","7164090050"
"2021/12","대우조선해양","042660","STK","23050","25150","22650","1.794162","0.731593",,,"0.000190971","332453.932","4.545455","6481497","294614","153685471450","6985703248"
"2021/12","LX홀딩스1우","38380K","STK","15200","18250","13500","4.776727","1.475754",,,"0.007612519","19154.3712","9.090909","2479266","112694","44941756150","2042807098"
"2021/12","경보제약","214390","STK","10750","10750","8360","2.926123","3.341707",,,"0.002588933","189456.6197","13.636364","8609799","391355","93607076650","4254867120"
"2021/12","국제약품","002720","STK","6140","6170","5070","3.711878","6.507274",,,"0.002006803","273036.8166","0","13595997","618000","83287662215","3785802828"
"2021/12","대웅","003090","STK","31050","32750","30800","1.494481","-0.53437",,,"0.000567432","97740.4769","9.090909","1557916","70814","49339317100","2242696232"
"2021/12","흥아해운","003280","STK","2700","2940","2605","2.814726","1.075631",,,"0.00095609","836477.679","0","27120375","1232744","77278534835","3512660674"
"2021/12","남선알미늄","008350","STK","2485","2565","2390","1.488725","-0.406448",,,"0.000510934","1298028.8322","9.090909","21381916","971905","53135481105","2415249141"
"2021/12","계양전기","012200","STK","4085","4125","3865","1.094486","0.198377",,,"0.003524532","145934.8129","4.545455","1301753","59171","5215373395","237062427"
"2021/12","더존비즈온","012510","STK","73000","79300","72500","1.723274","1.543273",,,"0.000247535","89770.5043","0","1649407","74973","124475686912","5657985769"
"2021/12","아시아나항공","020560","STK","20000","20400","18600","2.180234","-0.516663",,,"0.000182208","478508.7728","0","10579998","480909","208184337050","9462924411"
"2021/12","진도","088790","STK","2820","2935","2635","1.772185","0.260018",,,"0.012875404","46186.4811","9.090909","831365","37789","2314363860","105198357"
"2021/12","LX하우시스","108670","STK","61500","64300","57400","2.266538","0.134356",,,"0.000424908","60814.5637","0","1627972","73999","100433233700","4565146986"
"2021/12","LX하우시스우","108675","STK","28450","30200","26350","1.789952","2.182439",,,"0.019000878","4065.2846","9.090909","74426","3383","2109332000","95878727"
"2021/12","삼양사우","145995","STK","40800","41000","39500","1.059155","-0.519476",,,"0.132552529","568.3399","4.545455","6778","308","272725150","12396598"
"2021/12","현대건설기계","267270","STK","40550","41400","37250","1.688658","-1.293755",,,"0.000838036","36456.1219","4.545455","1017062","46230","40687589250","1849435875"
"2021/12","KCC글라스","344820","STK","59900","61000","54800","1.442019","-0.219883",,,"0.0003639","69883.2941","13.636364","1094057","49730","64423017000","2928318955"
"2021/12","디앤디플랫폼리츠","377190","STK","5400","5450","5270","0.714866","2.730119",,,"0.000897661","254390.7348","22.727273","2785999","126636","14946557850","679388993"
"2021/12","HSD엔진","082740","STK","8340","8650","7600","2.523718","1.162773",,,"0.000688537","247059.435","9.090909","6782393","308291","56160193460","2552736066"
"2021/12","제일약품","271980","STK","33850","37800","30000","5.602498","4.642563",,,"0.000805244","163159.4908","4.545455","10366575","471208","390763190950","17761963225"
"2021/12","솔루스첨단소재2우B","33637L","STK","28100","29650","26950","1.531796","0.220064",,,"0.017541675","2871.1412","0","54501","2477","1551082000","70503727"
"2021/12","하이브","352820","STK","349000","358000","325000","3.267019","0.531139",,,"0.00002136","305438.343","4.545455","5910551","268661","2030193808250","92281536739"
"2021/12","프레스티지바이오파마","950210","STK","20850","25000","20500","2.394768","-0.617591",,,"0.000583901","192738.3291","4.545455","3604201","163827","81888857250","3722220784"
"2021/12","남광토건","001260","STK","13900","13900","11450","3.168591","10.035556",,,"0.004409058","25634.1958","9.090909","1009735","45897","12946672000","588485091"
"2021/12","동양2우B","001527","STK","15800","18100","14550","4.866023","8.297118",,,"0.106601389","1307.6246","13.636364","71125","3233","1176867900","53493995"
"2021/12","DI동일","001530","STK","277000","287000","249000","2.588706","0.82225",,,"0.0004234","13942.4346","0","372239","16920","99272753000","4512397864"
"2021/12","한국쉘석유","002960","STK","257500","278000","257500","1.314265","10.923258",,,"0.001542029","3769.1972","4.545455","49614","2255","13471759500","612352705"
"2021/12","조광피혁","004700","STK","54600","54600","52000","0.724241","0.974254",,,"0.008500395","3030.9296","13.636364","27238","1238","1444256500","65648023"
"2021/12","코리아써키트","007810","STK","31200","31200","22100","4.206561","1.912542",,,"0.000110122","693337.3265","0","22165904","1007541","572742332000","26033742364"
"2021/12","OCI","010060","STK","104000","114500","104000","2.086431","-0.152056",,,"0.000057229","240150.88","4.545455","6160490","280022","663884284500","30176558386"
"2021/12","부산산업","011390","STK","103500","107000","96800","1.625446","-0.452663",,,"0.004527958","4022.2757","4.545455","62703","2850","6373177300","289689877"
"2021/12","대현","016090","STK","2290","2290","2080","1.459675","0.678763",,,"0.002676782","349130.2704","0","4252503","193296","9358261275","425375513"
"2021/12","미원홀딩스","107590","STK","151500","153000","142500","1.304058","0.738201",,,"0.002071799","3284.0915","27.272727","76412","3473","11265932000","512087818"
"2021/12","동아에스티","170900","STK","71600","73200","68500","1.226591","-0.130942",,,"0.000781638","32479.0424","4.545455","405270","18421","29138326300","1324469377"
"2021/12","솔루엠","248070","STK","22450","23850","21400","1.957266","1.093017",,,"0.00019146","412868.6508","0","8792336","399652","198924453550","9042020616"
"2021/12","롯데정보통신","286940","STK","36150","36150","33650","1.479699","1.063372",,,"0.000648875","68048.5994","9.090909","1045975","47544","36299746600","1649988482"
"2021/12","한일시멘트","300720","STK","21000","22950","20100","2.878624","-0.443747",,,"0.000381316","244158.9797","0","8847744","402170","195603036650","8891047120"
"2021/12","코오롱우","002025","STK","20800","20950","19350","1.203934","0.077542",,,"0.013804803","5274.574","9.090909","118044","5366","2471026600","112319391"
"2021/12","세기상사","002420","STK","10600","16050","6160","8.748602","8.837875",,,"0.000900052","34279.8798","68.181818","4304227","614890","64649360220","9235622889"
"2021/12","TCC스틸","002710","STK","9680","9680","6720","3.091414","0.785712",,,"0.000954753","436257.0519","0","11175775","507990","94000424150","4272746552"
"2021/12","일신방직","003200","STK","107000","108000","101000","1.398556","-0.791171",,,"0.003678702","2526.7219","18.181818","90354","4107","9463036500","430138023"
"2021/12","POSCO홀딩스","005490","STK","274500","295000","274500","2.247946","1.942589",,,"0.000012471","385371.0998","4.545455","9556765","434398","2710327696000","123196713455"
"2021/12","GS리테일","007070","STK","30400","31550","28500","1.528145","1.786164",,,"0.000165672","390485.9007","4.545455","4579497","208159","139575773924","6344353360"
"2021/12","오뚜기","007310","STK","456000","470000","443000","1.062989","-0.186546",,,"0.000536102","7620.4198","0","80668","3667","37157565500","1688980250"
"2021/12","카카오","035720","STK","112500","123500","112500","1.326596","0.513952",,,"0.000005622","1623244.0619","18.181818","34418041","1564456","4054764643288","184307483786"
"2021/12","포스코인터내셔널","047050","STK","22450","23250","19350","1.794198","0.720083",,,"0.000079059","1369725.5503","0","18088160","822189","392106482550","17823021934"
"2021/12","그린케미칼","083420","STK","9270","9650","8440","1.635227","0.411985",,,"0.001538335","141350.3685","0","2612417","118746","24430766540","1110489388"
"2021/12","웅진씽크빅","095720","STK","3175","3260","3000","1.539563","-0.436233",,,"0.001424063","332350.2799","0","5970218","271374","18855261940","857057361"
"2021/12","초록뱀헬스케어","118000","STK","1505","1545","1415","2.07918","0.719851",,,"0.002442978","346909.8095","13.636364","8950466","406839","13303072715","604685123"
"2021/12","JB금융지주","175330","STK","8350","8730","8040","1.907199","5.263529",,,"0.000304966","688275.4855","4.545455","9310259","423194","79001139590","3590960890"
"2021/12","태경산업","015890","STK","6700","7570","6700","2.659866","4.867916",,,"0.00082934","486565.97","4.545455","11819977","537272","85436824510","3883492023"
"2021/12","용평리조트","070960","STK","4895","5030","4650","1.554664","1.391279",,,"0.002010137","165162.6997","9.090909","2522470","114658","12205542445","554797384"
"2021/12","유한양행","000100","STK","62100","67500","57700","1.699843","0.517491",,,"0.000076648","432045.8456","0","5066754","230307","322258728100","14648124005"
"2021/12","동아쏘시오홀딩스","000640","STK","115000","118500","111000","1.618238","2.72781",,,"0.000947253","9302.2237","22.727273","198844","9038","22706524500","1032114750"
"2021/12","진흥기업2우B","002787","STK","14400","15200","14100","1.553714","1.497148",,,"0.085545862","884.5818","18.181818","25858","1175","374601900","17027359"
"2021/12","SGC에너지","005090","STK","47300","47300","41900","1.467132","0.819523",,,"0.000607624","69949.9065","4.545455","1072095","48732","48654457300","2211566241"
"2021/12","영풍제지","006740","STK","7580","7580","7030","1.611294","-0.544027",,,"0.002282849","104248.4961","4.545455","1938337","88106","14151433470","643246976"
"2021/12","진원생명과학","011000","STK","16200","31650","14850","5.149025","3.562562",,,"0.000120043","712147.2926","0","36162288","1643740","755100874100","34322767005"
"2021/12","대성홀딩스","016710","STK","47100","47200","44400","0.894545","-0.364502",,,"0.000284409","125950.6674","9.090909","1345761","61171","62097707450","2822623066"
"2021/12","에쓰씨엔지니어링","023960","STK","2995","3390","2915","2.96436","4.256685",,,"0.003288463","263358.4604","0","4194922","190678","13140149045","597279502"
"2021/12","콘텐트리중앙","036420","STK","54600","55000","47400","3.727895","-0.37238",,,"0.000161612","175543.0388","0","7954253","361557","403220497500","18328204432"
