,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
345,(주)엑시콘,92870,17-Dec,제조업,15.27,12.22,12.0,50.56,26.5,0.0,74.03,8.82,15.13,20.35,0.72,11.24,9.87,2.6,21.14,339.7,1694.9,224.81,30.21,50.54,3.33,8.83,34.3,65.7,11.48,5.82,0.1745064564649149,0.0636857257005034,0.5350102191152349,0.2303574117085577,0.571935178695489,7.960959153101281,-3.33,-9.11,48.99,0.0814016783362109,0.0883462344801181,0.0141520534582139,144.99040067277832,60.89974466784784,2,0,2,0
921,진양제약(주),7370,17-Dec,제조업,64.29,-13.28,-1.15,-1.59,-12.35,0.74,29.74,-0.68,7.24,11.7,0.58,-12.6,3.03,1.28,74.25,115.35,706.35,90.29,5.66,0.4,1.47,-7.66,52.7,47.3,3.71,6.33,0.4261052427234582,0.0014844849876247,0.3669074311820549,0.6488103382417042,0.5744110033260388,7.868341719577341,-3.82,19.99,20.25,-0.0702465847595096,-0.0765871342830957,0.0144929284517696,46.97751879780628,36.60279782288486,2,0,2,0
475,(주)인포마크,175140,17-Dec,제조업,188.43,-13.11,-5.0,-5.2,-8.19,1.15,112.95,-3.71,31.1,4.7,0.74,-33.35,15.65,15.44,249.01,139.1,1189.29,53.71,21.11,29.98,1.04,-9.73,23.29,76.71,35.25,1.61,0.7134754228483576,0.1618551450538178,-0.0124683090215763,0.3575726498126255,0.2489967664997893,7.88080649493666,0.0,0.0,0.0,-0.1153397510585107,-0.1212778940033612,0.0238350745803813,-417.4685753338829,-782.8408754082527,2,0,2,0
283,(주)아이티엑스에이아이,99520,17-Dec,제조업,55.94,-1.08,-3.68,-10.67,1.01,0.84,64.77,-4.11,4.07,18.61,1.16,-2.14,7.96,3.7,62.56,160.02,208.53,80.19,20.65,2.97,2.83,-1.26,26.75,73.25,26.76,4.73,0.3848496270774452,0.0102275658848956,-0.4364806616293935,0.2549652350013824,0.4493750107491128,7.445748632760206,9.14,19.13,26.83,0.0146152701990542,-0.0126065998287839,0.0351594168612369,1208.8425087250655,95.1413140073948,2,0,2,0
776,삼영이엔씨(주),65570,17-Dec,제조업,7.04,8.27,4.51,23.19,63.57,0.12,79.31,1.85,8.64,15.2,0.41,3.7,1.93,2.15,8.69,996.35,1933.03,450.23,58.07,84.66,5.14,3.4,42.52,57.48,3.76,1.16,0.0799499954881016,0.0548435796984174,0.7910181592497411,0.2881696496329221,0.3545239996972019,7.965880880533999,0.0,0.0,0.0,0.0561611419056714,0.0339070292441034,0.010032096637565,-34.81170393267783,-58.36788541274029,2,0,2,0
482,(주)장원테크,174880,17-Dec,제조업,53.78,-3.54,9.04,24.57,3.55,0.8,47.74,8.98,29.33,26.0,0.94,-5.24,10.91,1.74,57.6,109.71,1873.44,89.52,3.31,44.94,2.54,-3.31,14.07,85.93,20.65,13.01,0.365483861963453,0.1533514326384103,0.3626842178058654,0.1088118333052899,0.6256326504743182,7.950562612952942,-10.94,-18.55,-12.44,0.0298035993137641,-0.0331027080062883,0.0227854890626515,-44.72458764165349,-194.71863948644227,2,0,2,0
67,(주)동국알앤에스,75970,17-Dec,제조업,47.57,2.72,3.28,6.24,4.25,0.77,34.77,2.47,5.17,12.55,0.76,3.49,3.57,2.07,65.32,172.07,395.03,92.47,20.73,18.87,1.92,2.06,17.61,82.39,17.77,3.81,0.3951255838660828,0.0542820785157803,0.2930144546692327,0.1364272520301686,0.5049432469141675,8.102414927013157,1.15,3.21,0.7,0.0299825633626523,0.0205585050692723,0.0179289213530221,4.917219302476541,34.951704400265754,2,0,2,0
124,(주)맥스로텍,141070,17-Dec,제조업,94.93,-5.87,3.77,2.92,0.62,4.7,24.23,1.74,3.02,12.55,0.47,-6.67,4.08,0.77,148.05,106.19,261.14,102.59,2.37,19.82,0.81,-2.78,12.93,87.07,39.3,23.78,0.5968617920063255,0.0758485907737514,-0.0753730351213363,0.0965834727054491,0.5936193942881697,7.922223181347409,5.34,59.96,-3.59,0.015523958639643,-0.0278437221253178,0.0428865432566317,377.4708369302964,74.11208809841423,2,0,2,0
40,(주)뉴로스,126870,17-Dec,제조업,95.51,-12.36,2.83,1.78,0.89,4.52,22.01,1.02,5.93,6.43,0.39,-10.83,1.52,1.17,135.5,143.02,656.22,103.09,17.45,15.93,0.72,-4.88,31.87,68.13,43.07,2.29,0.5753768615809167,0.0646150019956883,0.0865413042783756,0.2678978689446658,0.4199743371059324,8.09216444084474,19.75,18.46,1.53,0.0200350139654171,-0.0487823982511581,0.040726331534559,38.46502498346011,-608.7744233231991,2,0,2,0
714,남화토건(주),91590,17-Dec,제조업,7.74,12.29,1.66,4.85,2467274.0,-1.13,479.05,0.7,11.3,9.85,0.43,6.21,7.66,20.3,16.86,435.58,2191.94,435.25,22.21,81.02,2.9,5.3,13.59,86.41,0.05,3845.54,0.144255475859199,0.053634410587118,0.7257109810557911,0.0555339445290976,0.7116630935805285,8.196580763966285,4.55,1.09,2.78,0.0346533891384424,0.0529975461856793,0.0,55.36868024297807,36.99181281282526,2,0,2,0
727,대정화금(주),120240,17-Dec,제조업,10.93,11.02,12.27,58.08,3347.41,-2.51,34.99,7.27,21.71,13.99,0.59,7.95,5.27,1.89,14.3,444.58,3167.34,364.43,32.94,20.69,3.31,6.53,25.11,74.89,0.0,7.9,0.1250972627370427,0.019777678453707,0.5266943802558331,0.115461741815258,0.5750505529294297,8.050246322666172,0.05,6.32,9.11,0.0803370846605951,0.0653003013064989,0.0001342549448577,7.112680347820632,-2.5849404507393965,2,0,2,0
801,신일제약(주),12790,17-Dec,제조업,9.09,16.09,12.88,56.62,50.71,-0.34,118.17,6.4,12.9,29.13,0.51,9.21,2.62,2.41,12.75,576.12,2302.05,413.85,38.4,27.36,4.54,8.17,44.38,55.62,0.3,4.23,0.1130505941718214,0.0220681480162438,0.8230614038576948,0.2624317538799637,0.5353421578392833,8.010812909935026,4.56,-11.43,1.45,0.0921244748972626,0.0817465262664406,0.0162274526298462,-18.58473225909981,-18.33238265118984,2,0,2,0
268,(주)아우딘퓨쳐스,227610,17-Dec,제조업,13.09,-0.63,-4.28,-32.46,-8.22,-0.07,89.35,-4.15,13.7,18.62,1.2,-0.93,4.69,4.7,14.64,636.4,918.89,532.96,61.22,28.49,6.49,-0.76,32.8,67.2,0.0,9.57,0.1277381536400626,0.0325191104617342,0.2718590002566793,0.3384198530693968,0.2736330305326932,7.721585745744794,63.54,95.35,-10.15,-0.01255293966306,-0.0075784318390649,0.0082398641412888,-105.54466222093724,-103.52567594913064,2,0,2,0
253,(주)씨유메디칼시스템,115480,17-Dec,제조업,40.55,-5.4,5.76,17.17,-2.2,0.24,52.69,5.45,7.79,6.1,0.93,-7.53,4.07,7.97,46.55,202.53,540.49,125.16,28.37,40.63,2.81,-5.03,21.47,78.53,21.62,4.65,0.3176423018104016,0.1140070041685888,0.1690690400154434,0.2377264613384862,0.4396625560253052,7.790038679493599,-2.95,-12.73,6.91,-0.0214844685806549,-0.0503247581366962,0.0293549567284343,-345.57055165437885,-79.34388023642582,2,0,2,0
811,아이쓰리시스템(주),214430,17-Dec,제조업,26.06,13.45,10.62,33.85,110.43,-0.03,110.15,8.64,26.93,38.93,0.86,15.71,7.84,2.29,34.28,300.32,1843.23,179.02,38.87,95.07,3.25,11.55,24.11,75.89,9.4,3.69,0.2552884723890387,0.1844747404454224,0.4205816726163211,0.1086153385195733,0.4172412905981037,7.932041131985613,11.71,22.44,36.19,0.1138034031930232,0.1154969145908832,0.0038932892977227,52.47878499471381,27.29783864850447,2,0,2,0
585,(주)탑코미디어,134580,17-Dec,제조업,35.03,-22.33,-12.09,-58.14,2467274.0,-0.14,-139.37,-15.26,8.36,-15.49,1.0,-30.23,2.87,10.72,35.58,336.66,488.96,180.38,61.15,80.32,3.79,-22.3,16.41,83.59,0.0,3.5,0.262401541870603,0.2102484541085225,0.3178678891626587,0.3946379096743214,0.1301520185500273,7.571625958652087,-34.48,-33.75,-39.18,-0.2302304386327427,-0.2230152294193159,0.0,-49.05981869856279,-57.277863722511015,2,0,2,0
142,(주)미래생명자원,218150,17-Dec,제조업,19.5,-4.89,10.22,66.44,21.9,0.02,-11.64,13.51,23.93,-1.36,1.32,-8.11,7.73,7.54,25.53,516.62,1442.2,454.91,64.73,315.92,6.5,-6.46,14.87,85.13,13.11,13.79,0.203379402182044,0.4908132756216278,0.4895845095697952,0.1116517012033911,0.1973850858427598,7.490805553039133,0.0,0.0,0.0,0.0979453447650813,-0.1292317058139694,0.0219867794094455,0.0,0.0,2,0,2,0
468,(주)인콘,83640,17-Dec,제조업,45.43,2.16,5.86,11.75,9.95,-0.64,100.57,3.67,5.56,9.64,0.72,2.08,9.02,5.35,45.49,219.18,382.03,209.03,37.21,92.4,3.34,1.56,21.55,78.45,18.41,16.91,0.3126763606289844,0.2887125293680304,0.3798683569096323,0.1868198013711852,0.3155882735775432,7.846266381947158,35.93,32.59,21.85,0.0206959329349369,0.0156259115386631,0.0096143965831055,261.9322020835207,204.42213821782263,2,0,2,0
653,(주)피제이전자,6140,17-Dec,제조업,18.87,6.0,3.94,20.47,2467274.0,-0.18,102.73,3.25,19.71,17.91,0.84,5.98,4.8,3.88,18.87,278.5,2010.67,145.9,28.33,5.51,5.35,5.04,8.86,91.14,2.51,4.27,0.1587237078298005,0.008753242316615,0.7565711513519354,0.0130653627420729,0.5579475685621178,8.077371452310796,3.98,-12.38,-6.99,0.0635421562337173,0.050427707359653,0.0,5.319710641768593,-23.43677140174791,2,0,2,0
108,(주)로보로보,215100,17-Dec,제조업,6.54,-7.76,-7.34,-38.84,164.64,-0.7,7.43,-4.31,8.74,0.86,0.59,-5.13,5.38,5.05,12.49,1128.01,1321.94,967.63,59.81,153.47,5.29,-4.56,40.52,59.48,5.07,6.3,0.1110306477109741,0.0901479764311149,0.4102179723664708,0.2831166640325481,0.343731891135568,7.388451232612571,0.0,0.0,0.0,0.1434361475971951,-0.0911218638523292,0.0078467414666226,0.0,0.0,2,0,2,0
120,(주)마이크로프랜드,147760,17-Dec,제조업,12.42,10.98,8.48,52.73,96.88,-0.51,146.73,7.59,9.35,33.5,0.9,12.21,37.53,4.81,16.8,623.35,887.97,316.26,55.66,280.33,4.75,9.89,24.38,75.62,3.81,3.03,0.1438636981121449,0.2981510677890721,-0.0231425244606519,0.1182242330167561,0.3370249007169445,7.749048279586422,1.56,-14.56,12.09,0.1131961496029693,0.0989494733294884,0.0061535920845391,16.53869103365617,18.41496550974097,2,0,2,0
472,(주)인텍플러스,64290,17-Dec,제조업,63.79,-1.1,4.51,8.09,0.12,0.21,97.05,3.43,4.4,29.45,0.76,-1.18,4.6,2.51,73.79,171.41,331.3,102.08,26.21,46.02,1.79,-0.84,41.63,58.37,16.84,2.99,0.4245923836442293,0.1689360254680353,-0.0481134823479002,0.4150815969813651,0.3708327852092957,7.504159200472535,0.0,0.0,0.0,0.0010279290529481,-0.0094031638607177,0.020345810135758,12265.631951812178,92.4762488378109,2,0,2,0
782,상신전자(주),263810,17-Dec,제조업,68.79,5.45,1.48,5.57,13.7,0.44,326.56,2.35,74.52,30.95,1.8,18.94,7.3,15.37,73.04,196.77,1577.44,131.99,38.47,33.47,3.74,9.83,14.47,85.53,13.98,6.88,0.4221063144016368,0.1330540236566664,0.3752587053137468,0.0726648037441983,0.217723753514838,7.728471926519582,31.07,38.0,17.9,0.1297788782647547,0.0982531655959856,0.0196810774217464,-7.9185923277990415,-11.071630310816806,2,0,2,0
657,(주)하이로닉,149980,17-Dec,제조업,21.85,4.21,5.36,9.88,27.2,-0.72,52.74,1.94,12.86,11.1,0.38,1.85,23.98,1.62,24.51,359.02,2831.27,294.5,45.46,19.66,3.09,1.61,65.49,34.51,12.01,4.06,0.1968510356651154,0.0345003973437343,0.3266913832145113,0.5585178618582368,0.3699456950571175,7.699239087992289,11.87,3.66,17.16,0.0368981873974535,0.0160960209617375,0.0109453033678897,403.6024590636199,28.13300221121469,2,0,2,0
809,아미코젠(주),92040,17-Dec,제조업,39.11,-4.85,15.72,24.33,1.96,1.12,34.06,7.08,15.75,13.32,0.48,-5.4,4.86,1.15,41.06,159.99,1858.95,101.14,16.64,29.73,1.7,-2.31,33.67,66.33,14.27,3.25,0.2910592717797772,0.0824399274849348,0.1268247593525407,0.3109229759777132,0.5563479694720069,8.2135568337729,11.74,31.76,6.81,0.0122356907544243,-0.0230784149385359,0.0223244931571859,-54.62833645092456,-287.91329443008743,2,0,2,0
687,(주)휴메딕스,200670,17-Dec,제조업,10.17,24.44,14.96,51.94,84.41,-0.89,71.63,6.37,12.39,23.17,0.42,10.69,3.19,1.43,13.97,569.01,2399.75,490.63,41.87,331.12,3.23,10.3,44.17,55.83,7.77,8.61,0.1225482739582161,0.2956049416185976,0.293244530903277,0.225058351436519,0.4920208950333247,8.109337076845417,-1.93,-20.74,16.11,0.0912945049214583,0.1029794521381082,0.0082853406838746,-7.636354997914559,27.75632116371149,2,0,2,0
258,(주)아가방앤컴퍼니,13990,17-Dec,서비스업,9.4,-3.48,-0.93,-2.96,-16.64,0.01,33.78,-0.62,8.57,7.52,0.64,-2.65,3.32,2.15,26.64,584.79,1015.9,346.95,35.97,59.26,2.86,-2.24,45.73,54.27,0.65,3.81,0.2103484853553146,0.0439737518778458,0.5264817218319714,0.4852998817951664,0.5660639548893902,8.325197561646265,-6.48,-14.49,-6.25,-0.0179999416092541,-0.0223808885580435,0.0048014783895522,-339.2115828422406,-362.9681567729361,1,1,4,0
117,(주)링네트,42500,17-Dec,서비스업,55.13,3.17,-0.47,-2.3,205.22,-0.45,3244.67,-0.82,19.98,27.01,1.72,8.91,4.76,201.08,55.23,243.28,735.34,231.04,50.89,51.27,4.44,5.45,9.94,90.06,2.17,44.78,0.3557970209278413,0.1821033009036908,0.4567409649184122,0.0643723171843447,0.135910400434822,7.930696950121778,-2.36,-5.45,15.17,0.0602974034733113,0.054545566655035,0.0007577754974334,11.087378383710869,43.71653985747899,1,1,4,0
713,나이스평가정보(주),30190,17-Dec,서비스업,36.32,8.51,11.17,63.75,2467274.0,-0.3,1424.81,17.15,11.87,65.97,1.59,18.77,10.07,15.17,36.81,197.39,565.07,197.39,25.86,115.59,5.7,13.53,0.0,0.0,0.0,0.0,0.2690671337163906,0.306882716052802,0.4202536639795354,0.8817338140877503,0.4759585925066976,8.370487586308032,7.32,4.8,4.3,0.1880344174701087,0.1353006247843477,0.0,8.714575845180855,8.327394213916662,1,1,4,0
223,(주)손오공,66910,17-Dec,서비스업,177.89,-11.81,-0.09,-0.22,-35.96,0.24,-18.52,-0.15,9.51,-4.58,1.47,-48.7,5.47,6.82,214.56,130.77,174.4,64.53,17.4,4.02,2.29,-17.38,9.84,90.16,16.48,3.35,0.6820911592654276,0.0227223733028406,-0.8049743852096491,0.2129942493556518,0.2604228324001393,7.778571407944953,-26.24,-30.21,-19.52,-0.168605604415197,-0.1737631945168602,0.0072890757800408,-421.40290348066304,-795.9597978341966,1,1,4,0
495,(주)제이콘텐트리,36420,17-Dec,서비스업,122.46,2.59,1.77,1.74,3.81,1.21,77.45,1.12,7.37,22.36,0.69,5.31,9.03,2.07,180.8,72.18,277.76,63.99,-12.13,17.11,0.99,1.8,52.47,47.53,35.62,17.88,0.6438750407442801,0.074621659780655,0.1133336712695352,0.4453960996169058,0.6851871446905472,8.82081832250291,20.31,52.87,25.41,0.0550253883205387,0.017960961268213,0.0205734662307924,15.227794126889757,-51.41122682399556,1,1,4,0
807,씨제이프레시웨이(주),51500,17-Dec,서비스업,217.79,0.05,0.37,1.39,6.04,0.24,101.14,1.03,210.96,27.35,2.86,-0.83,9.64,10.09,283.33,98.78,1518.15,68.72,-0.69,10.67,3.93,0.14,14.1,85.9,32.87,14.79,0.739124851220608,0.0606214239940394,0.0377786199870829,0.123435591220719,0.4387531197147779,8.955515446955342,6.13,8.0,7.58,0.050057520134922,0.001380520199572,0.0113888593555027,108.66208759580805,583.3170956634266,1,1,4,0
862,오스템임플란트(주),48260,17-Dec,제조업,292.59,1.42,10.92,9.98,4.45,1.08,92.14,7.82,55.69,30.99,0.77,9.3,4.69,2.54,361.56,90.35,1581.77,64.86,-6.12,31.52,1.0,1.1,58.34,41.66,30.3,4.7,0.783341379201473,0.1998202625068966,0.1528485211979885,0.5288836767029502,0.4272608924713339,8.744839853623864,16.93,14.62,15.44,0.0421012874712677,0.0109806977616652,0.0122217482931577,-36.63466674982126,-72.16145673235582,2,1,5,0
952,하나마이크론(주),67310,17-Dec,제조업,158.93,2.85,9.76,10.56,4.89,2.38,39.68,6.98,32.71,22.41,0.8,-0.65,10.01,1.21,195.13,48.34,1112.88,24.04,-27.82,3.3,1.21,2.27,14.45,85.55,46.87,7.98,0.6611687448413254,0.0177803923811802,-0.0258237316996637,0.0322322077067083,0.7396963011086891,8.708989698033164,25.25,51.98,44.99,0.0892252698892401,0.0226793294999423,0.0277022956003454,328.60358337345986,334.95366590229014,2,1,5,0
31,(주)네패스,33640,17-Dec,제조업,87.86,1.38,18.25,27.78,3.32,1.8,69.26,16.89,25.79,34.59,0.94,5.05,8.99,1.84,154.91,98.06,1183.3,89.63,-0.67,45.16,1.54,1.3,21.79,78.21,38.63,31.15,0.607703949789653,0.1556783729576173,0.1446344977640015,0.1501524759663756,0.6619802325638795,8.488721570716862,3.19,4.0,11.98,0.0636385451327656,0.0129939273153739,0.03147650398949,134.22308605982076,-78.0599379295286,2,1,5,0
780,삼현철강(주),17480,17-Dec,제조업,11.5,3.71,-0.02,-0.18,2467274.0,-0.15,40.19,-0.02,19.79,10.67,1.09,4.54,4.14,3.79,11.5,692.48,1640.55,575.74,61.11,286.71,10.28,4.06,9.77,90.23,0.0,11.38,0.1031515664356739,0.2957463746287329,0.8258474126798149,0.0438315593425529,0.2857011530881381,8.194309264849522,2.09,8.89,20.37,0.0589037952634446,0.0405625008606439,0.0,16.34722057790914,-35.14425567352361,2,1,5,0
364,(주)엠에스오토텍,123040,17-Dec,제조업,250.05,-1.6,11.3,16.97,1.14,2.75,38.3,13.08,67.47,22.07,1.14,-10.9,8.03,1.88,337.12,61.43,649.31,48.0,-22.06,8.41,1.45,-1.81,9.16,90.84,58.28,15.26,0.7712287766596406,0.0481373335331817,-0.0142676998638637,0.0578185946935555,0.6485974905311317,8.783999415632762,-3.56,1.24,-5.84,0.0384271929516907,-0.0181403244974997,0.0427832006262233,-42.12410795729318,-145.7300558152423,2,1,5,0
325,(주)에이스침대,3800,17-Dec,제조업,6.65,12.82,14.22,88.24,2467274.0,-1.58,25.44,6.88,18.58,15.41,0.5,6.94,11.81,0.82,8.46,276.18,3539.39,178.26,10.8,82.57,6.16,6.36,55.86,44.14,0.0,8.04,0.0779721434362169,0.0506063870337214,0.8749006390474952,0.4060946094137564,0.8307206419916069,8.629301691044962,5.24,-20.82,1.19,0.0757025545613793,0.0636402740452666,0.0,-12.168098721967752,-12.704205052923232,2,1,5,0
111,(주)루멘스,38060,17-Dec,제조업,46.22,0.32,3.98,11.65,-4.5,0.32,49.97,4.16,15.3,13.51,1.04,1.47,16.92,3.85,55.58,173.87,888.33,98.23,21.95,54.09,2.79,0.34,13.86,86.14,20.76,4.76,0.3572582039226492,0.1606807559356915,0.2603243773745404,0.1640601592142369,0.4834609683251787,8.53845865817068,-1.25,-10.29,-10.25,-0.0264871766585355,0.0033525070460624,0.0157844084125994,-275.59373344808694,634.4406755233452,2,1,5,0
66,(주)동구바이오제약,6620,17-Dec,제조업,91.61,10.82,10.92,29.19,23.2,0.61,92.56,14.61,27.99,34.53,1.44,36.61,5.54,3.5,100.27,128.74,990.31,93.61,13.15,28.66,2.49,15.53,60.2,39.8,19.88,8.87,0.5006859923825365,0.1310954044205311,0.2848759491651421,0.4702217932757893,0.4110938249176631,7.878483907974168,15.74,38.32,15.75,0.1891566349711431,0.1553301983907793,0.0141607223332143,26.140903708091457,0.2795148246496466,2,1,5,0
526,(주)캠시스,50110,17-Dec,제조업,236.13,-8.11,1.37,3.05,2.92,1.06,64.37,2.27,15.4,18.56,1.66,-44.98,11.29,4.71,290.05,99.47,223.25,55.09,-0.32,16.32,2.38,-13.46,11.08,88.92,38.41,7.17,0.743625138389872,0.0987999577600945,-0.1737292435490614,0.0784591332341297,0.3978267051824485,8.40853643294253,0.26,20.28,16.02,0.0536291050211059,-0.1345515018209551,0.0263247381389095,228.75173577846,-22.47384061513045,2,1,5,0
912,제이엠아이(주),33050,17-Dec,제조업,132.35,0.43,8.05,15.48,0.3,0.65,63.22,8.85,3.61,18.41,1.08,1.1,3.95,3.35,133.59,115.6,140.64,90.6,8.84,30.03,1.89,0.47,4.7,95.3,20.02,9.38,0.571903940286496,0.1701376067648277,0.0057298858103834,0.0445297525830853,0.3450336576660693,8.02951637555213,-2.69,1.53,5.43,0.0026951121419983,0.0046932824357968,0.0159032217916049,-92.47498919286112,336.66387180005773,2,1,5,0
972,한일사료(주),5860,17-Dec,제조업,144.24,0.63,7.83,22.91,-0.35,0.64,29.9,14.05,15.18,10.88,1.69,2.92,19.46,4.89,158.57,100.08,327.69,60.17,0.05,16.64,2.65,1.06,8.93,91.07,46.3,6.35,0.613250157819799,0.0928531141250073,0.1429707345327292,0.0921979464544843,0.4416932714289638,8.222334730211054,-11.34,-19.42,-3.5,-0.0048247932917857,0.010592981322047,0.0217074961073469,-112.91312927376084,-13.635407558177985,2,1,5,0
739,동국산업(주),5160,17-Dec,제조업,42.5,2.91,7.15,18.56,9.28,0.29,36.24,6.78,14.46,14.18,0.94,5.41,6.73,2.34,57.53,181.24,682.11,111.23,21.91,23.06,2.52,2.74,11.53,88.47,16.15,4.88,0.3652114594438158,0.0622075256386527,0.1754024217872583,0.066400419334945,0.5110832037318579,8.91751967719428,-1.07,4.34,3.9,0.0461552695836821,0.0274202177261726,0.01325728650877,-24.06615762810337,-25.064532942999644,2,1,5,0
837,에스케이씨솔믹스(주),57500,17-Dec,제조업,80.21,29.71,27.47,37.81,7.52,2.48,61.81,21.69,4.32,32.16,0.82,75.54,6.94,1.45,134.53,90.33,233.03,43.13,-3.31,15.86,1.22,24.46,24.42,75.58,39.83,5.46,0.5736219235723362,0.0542282254104673,-0.5065336948190517,0.0615797176134355,0.6910972562519395,8.225422728925613,8.9,12.98,40.45,0.1503897654765935,0.2446001503497036,0.0295600611478888,39.77146915994425,210.6797679955617,2,1,5,0
978,현대에이치티(주),39010,17-Dec,제조업,65.04,13.02,8.89,25.68,10481.18,-0.61,252.91,10.36,27.21,23.9,1.36,28.9,4.62,12.14,67.66,213.0,1391.36,187.1,43.83,28.6,3.52,17.73,23.1,76.9,0.0,13.98,0.4035528444708215,0.1109293571275445,0.5074281427967086,0.0807858902530758,0.1737595288965365,8.002732405570418,40.13,46.78,33.61,0.2044656371440469,0.1772594346086356,5.047547704314836e-05,65.14511677594632,45.31808750627298,2,1,5,0
428,(주)유라테크,48430,17-Dec,제조업,21.47,1.81,5.2,36.16,2467274.0,-0.1,68.58,7.67,33.66,27.64,1.48,3.41,8.21,3.57,26.92,285.02,1797.51,187.69,31.3,68.84,6.73,2.67,5.68,94.32,0.0,9.39,0.2121291281901993,0.1164512736324786,0.7277939502267025,0.0497282112638578,0.5178471362209548,8.11863764242781,0.12,5.9,-8.19,0.0104479052327443,0.0266562125990233,0.0,-84.75729335215264,-64.23790632950313,2,1,5,0
525,(주)캐스텍코리아,71850,17-Dec,제조업,100.43,1.38,7.52,10.24,1.57,1.93,49.77,6.04,33.87,21.26,0.83,2.67,3.28,1.61,143.71,112.29,1731.77,79.52,5.07,4.82,1.45,1.15,11.25,88.75,41.35,5.93,0.5896703839035391,0.0198770091861856,0.3510748064389922,0.0807648356284144,0.5372440306450105,8.416804687870098,7.28,11.74,-7.53,0.0264003287300982,0.0114615230499268,0.0294646317384702,-51.42998913442972,-61.08720690691592,2,1,5,0
68,(주)동국에스엔씨,100130,17-Dec,제조업,45.89,1.68,10.8,25.93,6.91,-0.05,28.94,9.06,12.88,9.36,0.84,2.74,8.47,2.52,53.72,181.38,930.22,126.6,24.29,32.61,2.45,1.41,9.69,90.31,11.16,4.63,0.3494743679599508,0.0973424700822259,0.148735703289731,0.0663212592649593,0.4585762465239925,8.642041381587955,0.91,6.74,-4.16,0.0257683610084071,0.0141391099707283,0.0108336548560794,-56.04908560551918,-61.31703099873304,2,1,5,0
537,(주)케이에이치바텍,60720,17-Dec,제조업,45.41,-10.74,3.7,11.65,-9.95,0.63,-3.85,4.06,35.11,-1.96,0.96,-16.29,8.06,1.88,53.47,149.16,2092.78,121.63,14.55,50.16,2.55,-10.26,-1.95,101.95,16.87,12.2,0.3484176574865817,0.1484109785564854,0.567069170565422,0.0701239298927165,0.5586712204527248,8.505260174706102,-22.8,-25.25,-7.17,-0.085627687331082,-0.1026408141461004,0.0229687365425704,-105.01982601186836,-103.76475984991156,2,1,5,0
109,(주)로보스타,90360,17-Dec,제조업,138.36,3.62,2.77,7.15,28.7,0.17,108.9,4.39,52.95,21.2,1.56,16.14,3.86,8.09,159.12,140.4,1288.98,93.8,21.57,21.85,2.43,5.66,14.52,85.48,11.5,7.56,0.6140794913334054,0.1201760503661479,0.3093073542814709,0.0944995179416958,0.2503410225852425,8.114726967398664,-2.79,-3.17,36.11,0.0791939415148529,0.0566072673934711,0.0042864557507374,54.92649704788687,10.191215044464382,2,1,5,0
625,(주)팜스토리,27710,17-Dec,제조업,213.21,1.53,6.93,14.62,1.83,0.67,59.01,10.25,18.24,14.17,1.36,9.46,6.38,5.2,234.45,88.74,335.77,58.89,-7.18,4.57,1.87,2.08,11.61,88.39,52.75,7.68,0.7010017133703461,0.0291409254794303,0.1497260100656172,0.0915883996040475,0.4343290772712344,8.753865058052197,-14.55,-8.72,-6.88,0.0334447073323295,0.0208120921886501,0.0251592320939256,-12.655506164380858,-0.6416337039686982,2,1,5,0
490,(주)제우스,79370,17-Dec,제조업,71.78,5.25,3.69,8.59,31.0,0.07,98.18,3.92,69.17,22.67,1.14,10.71,6.43,4.21,83.93,168.11,3490.94,97.27,26.58,16.37,2.63,6.0,27.28,72.72,17.96,5.16,0.4563127555096149,0.0638760435617366,0.4307253659149447,0.1807971819465056,0.3439594221142351,8.528812656298792,16.2,15.18,23.47,0.1050521647734399,0.0600276180972624,0.0077873234590213,37.4303841774275,-3.292268971196183,2,1,5,0
679,(주)현대에버다임,41440,17-Dec,제조업,44.9,5.17,6.6,24.92,25.08,-0.14,93.93,8.21,37.98,22.1,1.27,10.03,6.13,5.14,49.09,229.5,2048.62,73.7,39.0,5.09,3.68,6.57,19.04,80.96,12.83,2.87,0.329252417203876,0.015316670229253,0.5007284317453982,0.1190552736158268,0.3088395957569038,8.43711298662505,4.27,7.79,0.86,0.0906482915045469,0.0656628440043294,0.0104614650758101,-5.276593534577365,0.6399237206715688,2,1,5,0
