,회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),유동부채비율,매출액순이익률,CASH FLOW 대 매출액비율,CASH FLOW 대 부채비율,이자보상배율(이자비용),금융비용 대 총비용비율,설비투자효율,CASH FLOW 대 총자본비율,자본금회전률,총자본투자효율,총자본회전률,자기자본순이익률,매출채권회전률,유형자산회전율,부채비율,유동비율,자기자본배율,당좌비율,순운전자본비율,현금비율,타인자본회전률,총자본순이익률,매출액총이익률,매출원가 대 매출액비율,차입금의존도,재고자산회전률,총자산부채비율,현금비율(CASHTA),유보이익대총자산비율,판매관리비대매출액,고정비율,log총자산,총자본증가율,유동자산증가율,매출액증가율,총자산영업이익률,순이익률,이자비용/부채,영업이익증가율,순이익증가율,업종,규모,층화,label
1163,(주)에스아이리소스,65420,18-Dec,제조업,51.83,-6.84,2.18,5.87,-0.12,0.93,3.96,2.13,5.34,0.62,0.96,-14.67,7.82,5.42,57.03,167.76,390.92,143.92,22.37,22.38,2.33,-6.6,32.01,67.99,15.35,19.34,0.363194365,0.073869364,-0.016004628,0.322362134,0.700778039,7.459865897,15.2253565,-0.84912619,-15.47506801,-0.002195097,-0.15938142,0.018468009,-108.7536689,-185.6192604,2,0,2,1
1164,(주)오파스넷,173130,18-Dec,서비스업,61.33,2.89,2.72,10.09,18.43,0.08,3547.86,4.17,45.23,33.92,1.85,9.77,5.12,266.31,70.54,253.61,1501.98,227.98,55.24,62.8,4.09,5.35,15.73,84.27,0.3,18.24,0.41364412,0.225831874,0.329152127,0.118447553,0.15002313,7.712335718,81.68124857,52.79540147,10.73573409,0.071766728,0.11830066,0.003893157,-11.56804684,-25.68432132,1,0,1,1
1165,(주)와이오엠,66430,18-Dec,서비스업,517.43,-9.96,2.31,2.18,0.22,2.62,-7.37,1.83,5.31,-2.44,1.16,-39.13,5.53,3.42,519.17,54.59,108.38,51.52,-37.95,1.6,1.64,-11.54,8.85,91.15,48.18,28.14,0.838494207,0.013347903,-0.079723856,0.079492975,3.367121629,7.588828692,-33.04894577,65.88664602,1.717204054,0.01039232,-0.163715557,0.047116063,-77.87782663,-10.69864481,1,0,1,1
1166,(주)위메이드맥스,101730,18-Dec,서비스업,93.23,-145.09,-35.83,-51.07,-7.35,2.33,-527.58,-24.88,6.76,-49.36,0.46,-93.92,12.02,7.07,95.01,125.47,524.92,125.47,12.17,41.37,1.41,-67.44,0.0,0.0,36.69,0.0,0.487207117,0.19777802,-0.412691561,1.459173553,0.780405281,7.617037359,-65.54950824,-25.73208729,-10.61602092,-0.213441882,-2.042458653,0.029054203,-58.45353918,-249.0745155,1,0,1,1
1167,(주)이매진아시아,36260,18-Dec,서비스업,26.44,-44.3,-15.96,-62.6,-45.2,-0.54,150.7,-13.09,1.48,1.96,0.6,-38.34,6.85,6.6,26.44,434.0,143.0,433.1,69.84,150.29,2.21,-26.79,4.85,95.15,10.77,24.46,0.20910034,0.314254295,-2.445936362,0.19911896,0.116962913,7.5042027,-32.896302,35.81794247,-13.31877562,-0.091083956,-0.978480938,0.002015052,31.01046466,23.11604757,1,0,1,1
1168,(주)제이웨이,58420,18-Dec,서비스업,100.68,-23.04,-12.8,-15.07,-3.1,2.62,71.8,-7.8,1.95,13.17,0.89,-35.69,6.91,5.99,107.33,89.45,130.0,82.81,-5.12,27.95,2.13,-20.55,16.48,83.52,35.9,29.4,0.517670894,0.135708234,-1.143317145,0.275506599,1.172665477,7.332367896,54.71426538,108.4699099,88.87206957,-0.098748052,-0.490270869,0.031902261,40.78216805,26.7785982,1,0,1,1
1169,(주)제이테크놀로지,35480,18-Dec,서비스업,15.76,-31.63,-59.06,-138.58,-71.66,-0.06,256.11,-23.85,0.69,17.32,0.3,-14.25,80.09,4.97,20.79,386.05,142.11,378.92,37.33,335.92,0.92,-9.57,30.62,69.38,0.05,55.92,0.172096855,0.438368272,-0.66665504,0.687859431,0.599358786,7.591914447,-14.25561519,-47.19706297,94.42820033,-0.11551116,-0.291841533,0.001612014,52.39555541,75.00991981,1,0,1,1
1170,(주)코너스톤네트웍스,33110,18-Dec,서비스업,71.68,-77.64,-75.18,-25.26,-1.83,11.68,78.59,-12.35,0.25,3.0,0.19,-26.38,3.47,6.57,95.57,179.26,57.2,153.87,29.05,5.31,0.37,-14.42,15.65,84.35,37.64,2.34,0.48868704,0.019473714,-1.342125655,0.719170701,0.670846583,7.733395117,35.26639497,2.918349365,124.8230543,-0.104528641,-0.290167497,0.057223204,21.17842206,87.10963735,1,0,1,1
1171,(주)팍스넷,38160,18-Dec,서비스업,47.26,-11.02,-43.65,-38.5,-0.16,-2.03,51.37,-12.44,3.23,6.45,0.28,-4.68,14.92,2.27,47.7,205.92,759.97,205.92,33.89,35.27,0.88,-3.14,0.0,0.0,24.51,0.0,0.322953551,0.112856966,0.267023921,1.001983888,0.503748071,7.797696844,-3.541295525,11.6968356,-4.637806775,0.00643864,-0.109387307,0.003990647,-71.62635335,-173.2182182,1,0,1,1
1172,(주)퓨전,195440,18-Dec,서비스업,3600.48,-75.73,-7.39,-5.81,-6.32,4.15,-695.67,-5.65,2.01,-28.8,0.67,-239.64,1.96,18.88,3666.86,84.35,4.62,75.93,-14.96,4.25,0.86,-51.05,-13.13,113.13,45.26,4.51,0.973452713,0.040585781,-0.766657881,0.404292843,7.297978331,7.356023389,-94.19203083,-25.64052215,-29.66984299,-0.361080975,-0.648697049,0.057102541,-19.5136526,-58.77032092,1,0,1,1
1173,(주)피에이치씨,57880,18-Dec,서비스업,94.26,-299.93,-85.0,-27.63,-2.78,9.19,-56.33,-13.53,0.58,-12.76,0.16,-102.33,3.14,0.61,96.0,90.79,148.47,79.4,-4.43,16.48,0.29,-48.55,20.24,79.76,36.95,2.1,0.489805461,0.079268013,-1.316662479,0.945888095,1.104181215,7.638039564,46.49258511,-5.811330068,-56.16462849,-0.12035312,-0.861517455,0.043337651,64.54466694,-9.43061248,1,0,1,1
1174,(주)한국코퍼레이션,50540,18-Dec,서비스업,87.74,-15.01,-0.22,-0.69,-7.49,0.68,1120.78,-0.33,7.68,127.95,1.58,-45.89,13.38,11.03,95.05,129.09,220.36,123.51,13.09,26.34,3.16,-23.68,6.1,93.9,16.45,82.9,0.487305347,0.118503961,-0.245178018,0.13345182,0.817785647,7.916664601,7.905910605,93.37433534,-0.098773366,-0.114298556,-0.474400812,0.015266611,-198.2913242,-5947.512014,1,1,4,1
1175,(주)핸디소프트,220180,18-Dec,서비스업,79.66,-24.44,-14.48,-24.02,-5.78,0.05,28.32,-11.12,10.27,0.74,0.69,-32.64,4.08,28.07,86.17,188.02,660.27,151.56,37.66,27.37,1.38,-16.77,20.42,79.58,22.25,5.69,0.462852065,0.117115285,-0.236348022,0.335490525,0.363905711,7.738378579,-8.574437107,-1.312971488,4.723305467,-0.090087474,-0.336921174,0.015597663,-315.3898584,-122.0333879,1,0,1,1
1176,지더블유바이텍(주),36180,18-Dec,서비스업,19.89,6.42,5.82,40.22,999999999.0,-0.72,258.67,6.67,4.43,25.54,1.16,9.24,13.6,11.47,19.89,515.15,322.18,396.54,68.88,215.44,6.12,7.48,22.88,77.12,0.0,5.54,0.16591947,0.357458692,0.282333707,0.186950471,0.174169499,7.531381905,9.682643642,0.782669351,11.40453326,0.048734597,0.392912143,0.0,15.24998251,-41.51815943,1,0,1,1
1177,지스마트글로벌(주),114570,18-Dec,서비스업,19.91,-43.4,-37.92,-27.72,-3.52,-0.63,-101.17,-7.79,1.17,-4.04,0.2,-12.36,0.68,9.01,39.11,300.02,253.23,251.88,28.63,23.0,0.62,-8.47,35.81,64.19,19.26,5.15,0.281157304,0.032924542,0.150610181,0.644988602,0.793652747,8.186232256,-0.728599976,5.934955859,-67.17723204,-0.056019608,-0.269295082,0.015895803,-142.4157805,-198.0792443,1,0,1,1
1178,코나아이(주),52400,18-Dec,서비스업,60.78,-55.73,6.42,9.93,-22.97,0.0,-49.05,3.76,11.56,-5.43,0.51,-43.69,6.19,5.2,60.9,187.82,1178.4,134.44,33.18,29.76,1.59,-28.61,20.53,79.47,27.35,2.62,0.378481784,0.112422999,0.250208413,0.559589162,0.467311871,8.186538127,-32.50623648,-19.25899827,-11.93900471,-0.181847752,-0.88337371,0.007916846,-226.7209254,-31.82464737,1,0,1,1
1179,(주)디아크,78590,19-Dec,제조업,180.53,-9.36,-2.18,-2.99,0.84,2.12,40.59,-1.96,5.94,8.44,0.91,-23.79,11.09,3.94,191.07,102.67,220.79,80.91,1.66,44.42,1.42,-8.52,19.03,80.97,23.01,11.94,0.656440664,0.275513972,-0.305945461,0.161029554,1.057165707,7.856810843,-5.478510446,10.8889112,48.89579948,0.026597008,-0.132687388,0.031524028,-21.4530264,8.73449324,2,0,2,1
1180,(주)매직마이크로,127160,19-Dec,제조업,111.71,-21.3,3.56,3.72,-1.82,4.9,34.8,2.04,12.27,9.5,0.55,-23.47,4.52,1.57,121.52,48.43,897.96,34.99,-26.01,5.63,1.07,-11.7,11.32,88.68,33.29,6.81,0.548571681,0.028393336,-0.084833882,0.227967251,1.674212475,8.11049101,-19.99007575,-14.28394845,-7.787504591,-0.063091429,-0.228501396,0.034727264,-2228.390648,-280.8110688,2,0,2,1
1181,(주)블루베리엔에프티,44480,19-Dec,제조업,44.87,-9.62,-8.28,-6.37,-1.87,3.05,68.2,-2.21,6.28,6.92,0.39,-0.99,3.59,3.88,53.24,229.19,691.5,194.77,37.83,129.4,1.06,-3.77,30.66,69.34,20.95,3.97,0.347410292,0.378912982,0.017153658,0.404655082,0.503938956,8.146505453,214.5756436,98.89372869,144.1957785,-0.038398003,-0.101749476,0.020574946,-389.0421772,49.809412,2,0,2,1
1182,(주)세동,53060,19-Dec,제조업,604.85,-4.21,2.1,3.01,-0.09,1.71,40.93,2.66,13.76,20.63,1.22,-35.04,9.12,2.24,752.84,49.72,127.38,41.11,-35.66,5.03,1.43,-5.15,8.73,91.27,49.34,20.31,0.882744758,0.035648237,-0.085020371,0.089178991,5.52130237,8.065588931,-37.2485134,5.831771804,4.667262154,-0.002250027,-0.060339797,0.025047056,88.5463507,-48.17044026,2,1,5,1
1183,(주)스킨앤스킨,159910,19-Dec,제조업,30.97,-30.11,-14.36,-21.81,-19.61,0.0,33.87,-5.83,1.68,3.73,0.38,-16.52,6.9,1.39,36.46,231.93,282.22,213.07,29.94,171.2,1.26,-11.57,10.45,89.55,15.58,5.9,0.267181875,0.38855851,-1.165848989,0.453817673,0.646291976,7.713400491,-0.591475201,-10.04576448,-33.75915471,-0.134225017,-0.380553262,0.006845445,-83.81217624,52.74256939,2,0,2,1
1184,(주)에이팸,73070,19-Dec,제조업,155.82,-113.97,-4.02,-2.73,-3.12,1.97,-226.93,-1.7,5.39,-32.85,0.39,-92.9,4.66,2.54,165.44,73.86,450.44,60.63,-15.34,12.06,0.74,-44.46,13.97,86.03,52.4,4.64,0.623266857,0.070803966,-0.113448268,0.312746889,1.503485001,8.077881403,-42.43741688,-35.93358828,-33.61467764,-0.067492496,-0.847942896,0.021641391,-930.9853514,-4718.723292,2,0,2,1
1185,(주)유씨아이,38340,19-Dec,제조업,43.11,-45.91,-35.52,-38.15,-8.54,0.54,31.47,-12.18,1.6,6.74,0.52,-37.16,5.68,2.28,46.92,111.18,221.37,74.3,3.28,6.42,1.45,-23.72,33.09,66.91,16.07,5.59,0.31936381,0.018839766,-0.91231646,0.579061502,0.989919841,7.737020681,290.7786481,256.3776332,-5.645029095,-0.12820019,-0.665426147,0.015019032,-1710.234562,-848.0950496,2,0,2,1
1186,(주)일야,58450,19-Dec,제조업,258.71,-11.08,-5.74,-5.22,-5.8,1.79,17.99,-3.96,3.8,7.73,0.69,-31.47,3.21,1.6,312.2,75.07,133.71,59.25,-15.65,4.3,0.91,-7.64,7.73,92.27,47.56,6.94,0.757398631,0.026983863,-0.123322028,0.214230676,2.180005471,7.641641569,-23.93966147,-6.45958813,-3.411177019,-0.124399487,-0.149065595,0.013235443,-3.926753163,70.61109384,2,0,2,1
1187,(주)코스온,69110,19-Dec,제조업,92.71,-4.73,9.75,8.07,0.13,3.23,36.15,4.44,9.84,6.72,0.47,-4.95,3.83,1.24,122.33,95.55,953.0,69.97,-1.86,12.53,0.91,-2.24,18.0,82.0,42.16,3.79,0.550210305,0.052837666,0.009901023,0.174956739,1.337475378,8.380142232,-3.975857395,-26.40301467,-0.965948385,0.00240687,-0.042885445,0.019047931,-83.07851476,-421.3935863,2,1,5,1
1188,(주)코아시아옵틱스,196450,19-Dec,제조업,44.84,6.62,6.74,15.01,1.23,1.96,68.64,5.08,3.85,38.38,1.0,10.08,16.46,2.42,51.24,105.0,277.76,78.21,1.48,27.74,3.02,6.65,23.68,76.32,21.58,17.3,0.338787711,0.082237511,-0.723560422,0.203474656,1.041586767,8.057950325,93.21146229,131.2167719,851.5487676,0.033442923,0.200168923,0.027147938,313.1936227,267.9587908,2,0,2,1
1189,(주)협진,138360,19-Dec,제조업,15.9,-0.47,-11.4,-29.92,0.3,1.63,35.64,-4.24,1.38,9.47,0.26,-0.13,14.04,1.11,16.52,433.14,317.61,201.41,45.45,59.87,1.2,-0.12,22.72,77.28,8.85,1.12,0.141808758,0.081682765,-0.257792888,0.218244104,0.476678372,7.70298767,1.778084124,-34.19780384,-2.701747255,0.002882848,-0.005628556,0.009729754,3521.668255,99.738303,2,0,2,1
1190,(주)휴엠앤씨,263920,19-Dec,제조업,16.07,-20.31,-8.91,-8.58,0.39,5.84,24.85,-2.52,5.76,3.31,0.41,-12.02,6.03,2.14,41.53,391.72,1321.24,329.19,33.13,88.23,1.36,-8.37,26.26,73.74,11.85,5.86,0.293411563,0.100199637,0.034948144,0.229110795,0.785654279,7.946304221,184.5612113,293.2336304,6.736871161,0.013779556,-0.275469962,0.034893499,1244.099915,-7487.186471,2,0,2,1
1191,파나케이아(주),58530,19-Dec,제조업,80.51,-60.64,5.58,2.38,0.36,12.86,-9.92,1.5,1.02,-6.22,0.25,-45.34,4.06,0.43,172.75,75.84,108.25,68.28,-7.13,13.03,0.38,-15.4,42.89,57.11,54.56,6.64,0.633367352,0.038461549,-0.16144825,0.346202601,2.116962797,8.182784048,3.207145784,-30.57311114,-41.84223196,0.021013698,-0.233198871,0.058878766,521.1008484,-42.98768801,2,0,2,1
1192,(주)시큐브,131090,19-Dec,서비스업,18.5,28.25,25.33,77.6,798.55,-1.06,278.22,12.36,4.92,27.73,0.52,17.76,3.41,5.67,18.94,527.41,826.31,527.39,66.5,316.67,3.0,14.68,65.09,34.91,0.47,16827.03,0.159216515,0.492694372,0.674636526,0.373652945,0.213391661,7.572240151,18.19573801,12.24477978,30.58096884,0.144098763,0.848757634,0.00018045,119.4700938,98.15146896,1,0,1,1
1193,(주)엔지스테크널러지,208860,19-Dec,서비스업,158.7,-132.69,-48.41,-5.06,-0.99,19.95,-14.36,-3.54,1.25,-1.45,0.07,-85.41,3.02,0.72,232.19,99.65,190.96,90.22,-0.17,23.54,0.1,-9.7,87.25,12.75,49.96,1.62,0.698970674,0.112476723,-0.076949104,1.426337907,1.740519421,7.93541554,-14.06977273,-46.44359633,1.821643339,-0.090550872,-0.263952445,0.081871043,-351.9055433,-801.7408624,1,0,1,1
1194,(주)한창바이오텍,43090,19-Dec,서비스업,27.6,-111.26,-28.9,-33.47,-5.47,4.98,-1171.36,-7.52,0.51,-15.61,0.28,-40.9,3.07,21.06,28.99,168.67,144.53,161.62,14.69,101.41,1.13,-30.88,14.81,85.19,18.51,6.76,0.224761989,0.216969848,-1.860074234,0.743874908,0.824417244,7.452548743,21.00462154,-45.12782669,-34.38311693,-0.16534724,-1.260374721,0.03024756,-15.21995674,-51.90714589,1,0,1,1
1195,디엑스앤브이엑스(주),180400,19-Dec,서비스업,26.09,-299.36,-108.91,-96.54,-5.24,10.74,-119.49,-20.85,0.56,-37.2,0.13,-70.05,9.89,0.64,27.55,91.83,220.79,75.43,-1.67,44.76,0.27,-37.75,13.3,86.7,16.25,7.4,0.216005776,0.091567543,-1.113874939,1.346844399,1.03590759,7.477815802,-3.268114836,-72.49115886,8.441396756,-0.153075298,-0.794913838,0.029192729,12.51343261,-51.76876461,1,0,1,1
1196,신라젠(주),215600,19-Dec,서비스업,13.48,-1248.27,-303.05,-313.99,-10.73,3.04,-6514.97,-39.4,0.26,-118.95,0.07,-100.14,3.12,5.36,14.35,655.87,171.68,655.87,65.52,97.31,0.49,-86.1,0.0,0.0,0.75,0.0,0.125492827,0.11469851,-4.779114784,7.450027077,0.259516145,7.843513265,-63.05451412,-53.84271566,17.59014007,-0.444915082,-6.142524676,0.041455652,0.932901741,-101.2938485,1,0,1,1
1197,엑스큐어(주),70300,19-Dec,서비스업,7.96,9.7,-3.38,-22.77,31.66,-2.44,910.96,-1.77,3.6,22.7,0.53,5.68,6.01,23.53,8.45,1160.49,632.95,1133.48,77.85,99.14,6.1,5.18,52.4,47.6,0.79,35.49,0.077914377,0.072777091,0.138050238,0.487524978,0.160630433,7.402805191,6.191265442,2.593792348,-1.232219636,0.019515158,0.59197751,0.000616419,407.8850981,482.5932614,1,0,1,1
1198,커머스마이너 (주),223310,19-Dec,서비스업,27.53,-32.04,-58.86,-59.66,0.04,25.22,898.62,-13.14,0.74,8.83,0.17,-8.22,10.12,5.86,28.25,145.59,240.52,121.72,9.79,43.21,0.4,-5.42,24.45,75.55,14.77,3.09,0.220294025,0.092747983,-1.191056242,0.236424506,0.881698257,7.607832545,3.616393089,-36.2190529,-43.76248399,0.00136489,-0.12922092,0.038792691,17188.32174,88.51679245,1,0,1,1
